datetime,tempmax,tempmin,temp_avg,humidity,rainfall,wind_speed,pressure,cloudcover,dew,year,month,day,day_of_the_year,week_of_the_year,day_of_week,Season,rainfall_7day_avg,temp_avg_7day,humidity_7day_avg,rainfall_cumsum_30day,rainfall_lag_1,rainfall_lag_7,temp_avg_lag_1,temp_range,gdd_base10,gdd_cumsum,is_rainy_day,is_heavy_rain,is_hot_day,humidity_high,humidity_very_high,cloud_cover_high,humid_and_cloudy,rain_likely,has_rain,has_partly_cloudy,has_overcast,has_clear
2018-10-18,31.0,23.0,25.6,89.9,26.0,18.4,1011.1,77.5,23.7,2018,10,18,291,42,3,rainy_season,13.042857142857141,25.571428571428573,89.42857142857143,350.1,0.0,0.4,26.0,8.0,17.0,30297.199999999983,1,1,0,1,1,1,1,1,1,1,0,0
2018-10-19,32.0,22.0,27.0,85.2,0.0,9.4,1009.5,70.4,24.1,2018,10,19,292,42,4,rainy_season,11.899999999999997,25.885714285714283,88.52857142857144,348.7,26.0,8.0,25.6,10.0,17.0,30314.199999999983,0,0,0,1,1,1,1,1,0,1,0,0
2018-10-20,33.0,24.6,27.5,85.5,1.0,27.7,1008.9,78.0,24.5,2018,10,20,293,42,5,rainy_season,12.014285714285714,26.057142857142857,88.35714285714286,346.9,0.0,0.2,27.0,8.399999999999999,18.8,30332.99999999998,0,0,0,1,1,1,1,1,1,1,0,0
2018-10-21,31.0,24.0,26.9,87.7,0.2,14.8,1009.2,76.3,24.5,2018,10,21,294,42,6,rainy_season,10.471428571428572,26.428571428571427,87.67142857142858,283.09999999999997,1.0,11.0,27.5,7.0,17.5,30350.49999999998,0,0,0,1,1,1,1,1,1,1,0,0
2018-10-22,30.0,23.0,25.8,90.7,1.4,9.4,1010.1,85.4,24.1,2018,10,22,295,43,0,rainy_season,10.657142857142855,26.371428571428574,88.42857142857143,283.6,0.2,0.1,26.9,7.0,16.5,30366.99999999998,1,0,0,1,1,1,1,1,1,1,0,0
2018-10-23,30.7,23.6,25.9,90.4,7.0,27.7,1011.0,92.0,24.1,2018,10,23,296,43,1,rainy_season,5.085714285714284,26.385714285714283,88.21428571428571,281.6,1.4,46.0,25.8,7.099999999999998,17.15,30384.149999999983,1,0,0,1,1,1,1,1,1,0,1,0
2018-10-24,29.0,22.0,25.9,87.9,0.1,18.4,1011.3,82.3,23.6,2018,10,24,297,43,2,rainy_season,5.099999999999999,26.37142857142857,88.18571428571428,275.7,7.0,0.0,25.9,7.0,15.5,30399.649999999983,0,0,0,1,1,1,1,1,1,1,0,0
2018-10-25,32.0,23.0,27.0,85.9,0.0,25.9,1011.0,71.3,24.3,2018,10,25,298,43,3,rainy_season,1.3857142857142837,26.571428571428573,87.61428571428571,225.7,0.1,26.0,25.9,9.0,17.5,30417.149999999983,0,0,0,1,1,1,1,0,0,1,0,0
2018-10-26,31.8,23.9,26.8,86.8,0.0,18.4,1011.6,79.3,24.3,2018,10,26,299,43,4,rainy_season,1.3857142857142837,26.542857142857144,87.84285714285714,217.7,0.0,0.0,27.0,7.900000000000002,17.85,30434.99999999998,0,0,0,1,1,1,1,0,0,1,0,0
2018-10-27,33.0,22.9,27.6,79.4,0.0,7.6,1011.3,57.4,23.4,2018,10,27,300,43,5,rainy_season,1.2428571428571407,26.557142857142857,86.97142857142858,208.6,0.0,1.0,26.8,10.100000000000001,17.95,30452.949999999983,0,0,0,1,0,0,0,0,0,1,0,0
2018-10-28,32.0,22.7,26.3,89.2,22.0,27.7,1011.6,72.8,24.2,2018,10,28,301,43,6,rainy_season,4.357142857142855,26.47142857142857,87.1857142857143,223.39999999999998,0.0,0.2,27.6,9.3,17.35,30470.29999999998,1,1,0,1,1,1,1,0,1,1,0,0
2018-10-29,32.0,22.2,26.6,85.5,0.8,14.8,1011.4,88.3,23.8,2018,10,29,302,44,0,rainy_season,4.27142857142857,26.585714285714285,86.44285714285715,224.1,22.0,1.4,26.3,9.8,17.1,30487.39999999998,0,0,0,1,1,1,1,0,1,1,0,0
2018-10-30,32.0,23.4,26.4,89.9,7.0,14.8,1010.4,84.8,24.4,2018,10,30,303,44,1,rainy_season,4.27142857142857,26.657142857142862,86.37142857142858,230.7,0.8,7.0,26.6,8.600000000000001,17.7,30505.09999999998,1,0,0,1,1,1,1,0,1,1,0,0
2018-10-31,30.3,23.1,25.9,90.0,0.7,18.4,1009.9,80.0,24.1,2018,10,31,304,44,2,rainy_season,4.357142857142855,26.657142857142855,86.67142857142858,228.2,7.0,0.1,26.4,7.199999999999999,16.700000000000003,30521.79999999998,0,0,0,1,1,1,1,0,1,1,0,0
2018-11-01,30.0,23.4,26.3,89.5,0.0,18.4,1009.8,89.0,24.4,2018,11,1,305,44,3,dry_season,4.357142857142855,26.557142857142857,87.18571428571428,225.2,0.7,0.0,25.9,6.600000000000001,16.7,30538.49999999998,0,0,0,1,1,1,1,0,0,1,0,0
2018-11-02,32.0,23.0,25.8,88.4,13.8,11.2,1011.2,90.4,23.6,2018,11,2,306,44,4,dry_season,6.3285714285714265,26.41428571428571,87.41428571428571,232.0,0.0,0.0,26.3,9.0,17.5,30555.99999999998,1,1,0,1,1,1,1,1,1,0,1,0
2018-11-03,31.7,22.2,25.1,91.3,28.0,9.4,1010.1,83.8,23.5,2018,11,3,307,44,5,dry_season,10.328571428571426,26.057142857142857,89.11428571428573,259.2,13.8,0.0,25.8,9.5,16.95,30572.949999999983,1,1,0,1,1,1,1,1,1,1,0,0
2018-11-04,30.7,20.0,26.1,86.7,8.2,9.4,1010.5,83.5,23.6,2018,11,4,308,44,6,dry_season,8.357142857142856,26.028571428571432,88.75714285714285,245.39999999999998,28.0,22.0,25.1,10.7,15.350000000000001,30588.29999999998,1,0,0,1,1,1,1,1,1,1,0,0
2018-11-05,30.0,23.0,26.6,88.6,0.0,11.2,1009.4,73.3,24.4,2018,11,5,309,45,0,dry_season,8.242857142857142,26.02857142857143,89.2,212.39999999999998,8.2,0.8,26.1,7.0,16.5,30604.79999999998,0,0,0,1,1,1,1,1,0,1,0,0
2018-11-06,27.0,22.0,24.4,93.1,1.1,18.4,1010.2,82.7,23.2,2018,11,6,310,45,1,dry_season,7.399999999999999,25.742857142857144,89.65714285714286,206.9,0.0,7.0,26.6,5.0,14.5,30619.29999999998,1,0,0,1,1,1,1,1,1,1,0,0
2018-11-07,28.9,23.0,25.3,92.2,0.2,5.4,1011.2,81.6,23.9,2018,11,7,311,45,2,dry_season,7.3285714285714265,25.657142857142862,89.97142857142856,197.1,1.1,0.7,24.4,5.899999999999999,15.95,30635.24999999998,0,0,0,1,1,1,1,1,1,1,0,0
2018-11-08,31.0,23.0,26.3,88.6,0.1,11.2,1011.7,85.9,24.1,2018,11,8,312,45,3,dry_season,7.342857142857141,25.657142857142855,89.84285714285714,196.3,0.2,0.0,25.3,8.0,17.0,30652.24999999998,0,0,0,1,1,1,1,1,1,1,0,0
2018-11-09,28.0,23.6,25.5,92.9,0.6,11.2,1011.5,91.3,24.3,2018,11,9,313,45,4,dry_season,5.457142857142855,25.614285714285717,90.48571428571428,183.9,0.1,13.8,26.3,4.399999999999999,15.8,30668.04999999998,0,0,0,1,1,1,1,1,1,0,1,0
2018-11-10,33.0,23.5,27.1,84.2,0.1,18.4,1010.0,83.8,24.0,2018,11,10,314,45,5,dry_season,1.4714285714285693,25.900000000000002,89.47142857142856,183.60000000000002,0.6,28.0,25.5,9.5,18.25,30686.29999999998,0,0,0,1,0,1,1,0,1,1,0,0
2018-11-11,33.0,23.5,27.1,87.0,0.0,7.6,1009.5,65.0,24.6,2018,11,11,315,45,6,dry_season,0.299999999999998,26.042857142857144,89.51428571428572,175.60000000000002,0.1,8.2,27.1,9.5,18.25,30704.54999999998,0,0,0,1,1,0,0,0,0,1,0,0
2018-11-12,33.0,23.0,27.2,85.3,0.0,14.8,1008.7,72.7,24.3,2018,11,12,316,46,0,dry_season,0.299999999999998,26.12857142857143,89.04285714285713,175.4,0.0,0.0,27.1,10.0,18.0,30722.54999999998,0,0,0,1,1,1,1,0,0,1,0,0
2018-11-13,32.0,24.0,26.4,88.6,8.0,11.2,1008.4,85.6,24.2,2018,11,13,317,46,1,dry_season,1.2857142857142836,26.414285714285715,88.39999999999999,172.4,0.0,1.1,27.2,8.0,18.0,30740.54999999998,1,0,0,1,1,1,1,0,1,1,0,0
2018-11-14,32.0,23.0,27.0,84.5,0.1,16.6,1008.8,78.7,24.0,2018,11,14,318,46,2,dry_season,1.2714285714285694,26.657142857142855,87.3,172.4,8.0,0.2,26.4,9.0,17.5,30758.04999999998,0,0,0,1,0,1,1,0,1,1,0,0
2018-11-15,32.0,23.1,27.3,84.7,0.2,14.8,1010.1,81.3,24.2,2018,11,15,319,46,3,dry_season,1.2857142857142836,26.800000000000004,86.74285714285715,126.6,0.1,0.1,27.0,8.899999999999999,17.55,30775.59999999998,0,0,0,1,0,1,1,0,1,1,0,0
2018-11-16,32.0,24.0,27.3,86.6,1.0,14.8,1011.2,77.7,24.7,2018,11,16,320,46,4,dry_season,1.342857142857141,27.057142857142857,85.84285714285716,127.6,0.2,0.6,27.3,8.0,18.0,30793.59999999998,0,0,0,1,1,1,1,0,1,1,0,0
2018-11-17,31.8,24.0,27.1,86.5,2.0,13.0,1011.4,60.3,24.5,2018,11,17,321,46,5,dry_season,1.6142857142857123,27.057142857142857,86.17142857142858,103.6,1.0,0.1,27.3,7.800000000000001,17.9,30811.49999999998,1,0,0,1,1,0,0,0,1,1,0,0
2018-11-18,31.9,24.0,26.2,89.2,9.0,18.4,1010.8,70.7,24.0,2018,11,18,322,46,6,dry_season,2.899999999999998,26.928571428571427,86.48571428571428,112.6,2.0,0.0,27.1,7.899999999999999,17.95,30829.449999999983,1,0,0,1,1,1,1,0,1,1,0,0
2018-11-19,29.0,22.8,25.0,92.0,0.0,13.0,1010.3,73.5,23.5,2018,11,19,323,47,0,dry_season,2.899999999999998,26.614285714285717,87.44285714285715,111.6,9.0,0.0,26.2,6.199999999999999,15.899999999999999,30845.349999999984,0,0,0,1,1,1,1,0,0,1,0,0
2018-11-20,32.0,22.8,25.9,89.8,42.0,13.0,1011.0,82.8,23.9,2018,11,20,324,47,1,dry_season,7.7571428571428545,26.542857142857144,87.61428571428571,153.4,0.0,8.0,25.0,9.2,17.4,30862.749999999985,1,1,0,1,1,1,1,1,1,1,0,0
2018-11-21,33.0,23.7,27.4,86.4,0.5,22.3,1011.0,57.1,24.7,2018,11,21,325,47,2,dry_season,7.814285714285711,26.599999999999998,87.88571428571429,152.5,42.0,0.1,25.9,9.3,18.35,30881.099999999984,0,0,0,1,1,0,0,0,1,1,0,0
2018-11-22,29.1,24.0,26.1,92.4,1.1,9.4,1010.9,75.9,24.8,2018,11,22,326,47,3,dry_season,7.942857142857141,26.428571428571427,88.98571428571428,146.6,0.5,0.2,27.4,5.100000000000001,16.55,30897.649999999983,1,0,0,1,1,1,1,1,1,1,0,0
2018-11-23,33.0,23.0,27.6,83.8,0.3,7.6,1010.0,72.9,24.3,2018,11,23,327,47,4,dry_season,7.842857142857141,26.47142857142857,88.58571428571427,146.8,1.1,1.0,26.1,10.0,18.0,30915.649999999983,0,0,0,1,0,1,1,0,1,1,0,0
2018-11-24,34.0,23.4,28.2,81.4,0.0,9.4,1010.1,54.1,24.4,2018,11,24,328,47,5,dry_season,7.557142857142855,26.62857142857143,87.85714285714286,146.8,0.3,2.0,27.6,10.600000000000001,18.7,30934.349999999984,0,0,1,1,0,0,0,0,0,1,0,0
2018-11-25,33.2,24.4,28.5,82.8,0.0,14.8,1009.8,53.8,25.0,2018,11,25,329,47,6,dry_season,6.271428571428568,26.957142857142856,86.94285714285715,146.8,0.0,9.0,28.2,8.800000000000004,18.8,30953.149999999983,0,0,1,1,0,0,0,0,0,1,0,0
2018-11-26,31.0,24.7,27.0,88.7,0.7,14.8,1010.0,70.8,24.9,2018,11,26,330,48,0,dry_season,6.371428571428568,27.24285714285714,86.47142857142858,147.5,0.0,0.0,28.5,6.300000000000001,17.85,30970.99999999998,0,0,0,1,1,1,1,1,1,1,0,0
2018-11-27,31.1,23.0,26.1,89.0,1.3,10.1,1009.7,75.2,24.1,2018,11,27,331,48,1,dry_season,0.5571428571428542,27.271428571428572,86.35714285714286,126.8,0.7,42.0,27.0,8.100000000000001,17.05,30988.04999999998,1,0,0,1,1,1,1,0,1,1,0,0
2018-11-28,33.0,22.3,27.2,83.2,0.0,18.4,1008.6,64.0,23.8,2018,11,28,332,48,2,dry_season,0.4857142857142827,27.242857142857144,85.89999999999999,126.0,1.3,0.5,26.1,10.7,17.65,31005.699999999983,0,0,0,1,0,0,0,0,0,1,0,0
2018-11-29,34.0,23.0,27.6,82.5,0.0,11.5,1008.2,60.1,24.0,2018,11,29,333,48,3,dry_season,0.3285714285714255,27.45714285714286,84.48571428571428,119.0,0.0,1.1,27.2,11.0,18.5,31024.199999999983,0,0,1,1,0,0,0,0,0,1,0,0
2018-11-30,31.0,23.2,27.0,88.6,0.9,11.2,1008.7,70.2,24.8,2018,11,30,334,48,4,dry_season,0.4142857142857112,27.37142857142857,85.17142857142858,119.2,0.0,0.3,27.6,7.800000000000001,17.1,31041.29999999998,0,0,0,1,1,1,1,0,1,1,0,0
2018-12-01,34.0,23.3,27.8,83.3,0.0,14.8,1009.7,79.5,24.4,2018,12,1,335,48,5,dry_season,0.4142857142857112,27.314285714285717,85.44285714285715,119.2,0.9,0.0,27.0,10.7,18.65,31059.949999999983,0,0,1,1,0,1,1,0,0,1,0,0
2018-12-02,32.3,23.0,27.6,82.5,0.2,11.2,1009.7,74.3,24.2,2018,12,2,336,48,6,dry_season,0.44285714285713984,27.185714285714287,85.39999999999999,105.60000000000001,0.0,0.0,27.8,9.299999999999997,17.65,31077.599999999984,0,0,0,1,0,1,1,0,1,1,0,0
2018-12-03,32.9,23.5,27.1,85.5,1.2,7.6,1009.3,87.0,24.3,2018,12,3,337,49,0,dry_season,0.5142857142857113,27.2,84.94285714285715,78.8,0.2,0.7,27.6,9.399999999999999,18.2,31095.799999999985,1,0,0,1,1,1,1,0,1,1,0,0
2018-12-04,34.0,22.0,27.3,80.7,0.0,16.6,1008.3,55.8,23.3,2018,12,4,338,49,1,dry_season,0.3285714285714255,27.371428571428574,83.75714285714285,70.6,1.2,1.3,27.1,12.0,18.0,31113.799999999985,0,0,1,1,0,0,0,0,0,1,0,0
2018-12-05,33.7,23.0,27.3,77.9,0.0,18.4,1008.3,48.8,22.3,2018,12,5,339,49,2,dry_season,0.3285714285714255,27.385714285714283,83.0,70.6,0.0,0.0,27.3,10.700000000000003,18.35,31132.149999999983,0,0,1,1,0,0,0,0,0,1,0,0
2018-12-06,33.0,21.0,26.5,76.6,0.0,27.7,1009.1,54.9,20.9,2018,12,6,340,49,3,dry_season,0.3285714285714255,27.228571428571428,82.15714285714284,69.5,0.0,0.0,27.3,12.0,17.0,31149.149999999983,0,0,0,1,0,0,0,0,0,1,0,0
2018-12-07,33.0,20.0,25.5,72.5,0.0,18.4,1010.7,36.6,19.0,2018,12,7,341,49,4,dry_season,0.19999999999999699,27.014285714285712,79.85714285714286,69.3,0.0,0.9,26.5,13.0,16.5,31165.649999999983,0,0,0,1,0,0,0,0,0,1,0,0
2018-12-08,34.0,22.0,27.4,80.1,0.6,11.2,1012.2,66.9,23.3,2018,12,8,342,49,5,dry_season,0.28571428571428265,26.957142857142856,79.39999999999999,69.80000000000001,0.0,0.0,25.5,12.0,18.0,31183.649999999983,0,0,1,1,0,0,0,0,1,1,0,0
2018-12-09,33.0,23.1,27.1,82.8,4.0,9.4,1013.1,77.6,23.6,2018,12,9,343,49,6,dry_season,0.8285714285714255,26.885714285714283,79.44285714285715,73.2,0.6,0.2,27.4,9.899999999999999,18.05,31201.699999999983,1,0,0,1,0,1,1,0,1,1,0,0
2018-12-10,34.0,23.0,27.2,74.7,0.0,20.5,1013.0,51.7,21.2,2018,12,10,344,50,0,dry_season,0.657142857142854,26.900000000000002,77.89999999999999,73.10000000000001,4.0,1.2,27.1,11.0,18.5,31220.199999999983,0,0,1,1,0,0,0,0,0,1,0,0
2018-12-11,32.2,21.0,26.2,81.6,1.2,13.0,1012.7,64.4,22.5,2018,12,11,345,50,1,dry_season,0.8285714285714255,26.74285714285714,78.02857142857144,74.30000000000001,0.0,0.0,27.2,11.200000000000003,16.6,31236.79999999998,1,0,0,1,0,0,0,0,1,1,0,0
2018-12-12,32.4,23.6,27.1,82.0,0.6,9.4,1012.8,66.6,23.5,2018,12,12,346,50,2,dry_season,0.9142857142857111,26.714285714285715,78.61428571428571,74.9,1.2,0.0,26.2,8.799999999999997,18.0,31254.79999999998,0,0,0,1,0,0,0,0,1,1,0,0
2018-12-13,33.0,23.8,27.3,82.1,0.9,11.2,1012.8,76.0,23.6,2018,12,13,347,50,3,dry_season,1.0428571428571398,26.82857142857143,79.39999999999999,67.80000000000001,0.6,0.0,27.1,9.2,18.4,31273.199999999983,0,0,0,1,0,1,1,0,1,1,0,0
2018-12-14,33.9,21.6,27.4,76.9,0.0,11.2,1012.7,52.5,22.4,2018,12,14,348,50,4,dry_season,1.0428571428571398,27.1,80.02857142857144,67.7,0.9,0.0,27.3,12.299999999999997,17.75,31290.949999999983,0,0,1,1,0,0,0,0,0,1,0,0
2018-12-15,34.0,23.0,27.4,79.2,0.1,18.4,1013.0,53.2,23.1,2018,12,15,349,50,5,dry_season,0.9714285714285683,27.099999999999998,79.89999999999999,67.60000000000001,0.0,0.6,27.4,11.0,18.5,31309.449999999983,0,0,1,1,0,0,0,0,1,1,0,0
2018-12-16,35.1,22.9,28.2,79.9,0.3,16.6,1012.5,64.2,23.9,2018,12,16,350,50,6,dry_season,0.44285714285713984,27.25714285714286,79.48571428571428,66.9,0.1,4.0,27.4,12.200000000000003,19.0,31328.449999999983,0,0,1,1,0,0,0,0,1,1,0,0
2018-12-17,33.8,23.0,28.1,80.2,0.0,14.8,1012.4,55.8,23.9,2018,12,17,351,51,0,dry_season,0.44285714285713984,27.385714285714283,80.27142857142857,64.9,0.3,0.0,28.2,10.799999999999997,18.4,31346.849999999984,0,0,1,1,0,0,0,0,0,1,0,0
2018-12-18,34.0,21.9,27.3,70.4,0.0,14.8,1012.0,45.0,20.0,2018,12,18,352,51,1,dry_season,0.27142857142856835,27.542857142857144,78.67142857142858,55.900000000000006,0.0,1.2,28.1,12.100000000000001,17.95,31364.799999999985,0,0,1,1,0,0,0,0,0,1,0,0
2018-12-19,32.0,22.0,25.9,63.0,0.0,22.3,1012.0,36.0,16.7,2018,12,19,353,51,2,dry_season,0.18571428571428264,27.371428571428574,75.95714285714287,55.900000000000006,0.0,0.6,27.3,10.0,17.0,31381.799999999985,0,0,0,0,0,0,0,0,0,1,0,0
2018-12-20,33.1,19.0,25.3,69.3,0.0,18.4,1011.4,35.9,17.7,2018,12,20,354,51,3,dry_season,0.0571428571428541,27.085714285714285,74.12857142857142,13.900000000000007,0.0,0.9,25.9,14.100000000000001,16.05,31397.849999999984,0,0,1,0,0,0,0,0,0,1,0,0
2018-12-21,33.7,18.3,25.4,70.4,0.0,18.4,1010.8,29.6,18.5,2018,12,21,355,51,4,dry_season,0.0571428571428541,26.8,73.2,13.400000000000007,0.0,0.0,25.3,15.400000000000002,16.0,31413.849999999984,0,0,1,1,0,0,0,0,0,1,0,0
2018-12-22,33.6,18.0,25.6,73.7,0.0,14.8,1010.1,21.7,19.5,2018,12,22,356,51,5,dry_season,0.04285714285713982,26.54285714285714,72.41428571428573,12.300000000000008,0.0,0.1,25.4,15.600000000000001,15.8,31429.649999999983,0,0,1,1,0,0,0,0,0,1,0,0
2018-12-23,34.1,19.1,26.9,71.5,0.0,9.4,1009.8,8.3,19.8,2018,12,23,357,51,6,dry_season,0.0,26.357142857142858,71.21428571428571,12.000000000000007,0.0,0.3,25.6,15.0,16.6,31446.24999999998,0,0,1,1,0,0,0,0,0,0,0,1
2018-12-24,33.3,19.0,25.6,66.9,0.0,14.8,1009.7,24.0,17.1,2018,12,24,358,52,0,dry_season,0.0,26.0,69.31428571428572,12.000000000000007,0.0,0.0,26.9,14.299999999999997,16.15,31462.399999999983,0,0,1,0,0,0,0,0,0,1,0,0
2018-12-25,33.1,18.1,26.0,72.1,0.0,14.8,1010.1,34.3,19.0,2018,12,25,359,52,1,dry_season,0.0,25.814285714285713,69.55714285714286,12.000000000000007,0.0,0.0,25.6,15.0,15.600000000000001,31477.99999999998,0,0,1,1,0,0,0,0,0,1,0,0
2018-12-26,33.4,20.0,26.9,75.6,0.0,11.2,1010.9,66.6,21.4,2018,12,26,360,52,2,dry_season,0.0,25.95714285714286,71.35714285714286,11.300000000000008,0.0,0.0,26.0,13.399999999999999,16.7,31494.699999999983,0,0,1,1,0,0,0,0,0,1,0,0
2018-12-27,34.0,21.8,27.3,76.3,0.1,13.7,1010.6,58.5,21.9,2018,12,27,361,52,3,dry_season,0.01428571428571124,26.24285714285714,72.35714285714286,10.100000000000007,0.0,0.0,26.9,12.2,17.9,31512.599999999984,0,0,1,1,0,0,0,0,1,1,0,0
2018-12-28,34.4,23.1,28.0,74.9,0.0,11.9,1010.2,39.2,22.3,2018,12,28,362,52,4,dry_season,0.01428571428571124,26.614285714285717,73.0,10.100000000000007,0.1,0.0,27.3,11.299999999999997,18.75,31531.349999999984,0,0,1,1,0,0,0,0,0,1,0,0
2018-12-29,34.3,23.8,28.0,74.7,0.0,9.4,1010.0,28.6,22.2,2018,12,29,363,52,5,dry_season,0.01428571428571124,26.957142857142856,73.14285714285714,10.100000000000007,0.0,0.0,28.0,10.499999999999996,19.049999999999997,31550.399999999983,0,0,1,1,0,0,0,0,0,1,0,0
2018-12-30,32.0,21.0,26.5,80.9,0.0,22.3,1010.5,40.8,22.5,2018,12,30,364,52,6,dry_season,0.01428571428571124,26.900000000000002,74.48571428571428,9.200000000000006,0.0,0.0,28.0,11.0,16.5,31566.899999999983,0,0,0,1,0,0,0,0,0,1,0,0
2018-12-31,34.1,21.0,26.9,67.4,0.0,13.0,1011.0,39.4,18.8,2018,12,31,365,1,0,dry_season,0.01428571428571124,27.085714285714285,74.55714285714286,9.200000000000006,0.0,0.0,26.5,13.100000000000001,17.55,31584.449999999983,0,0,1,0,0,0,0,0,0,1,0,0
2019-01-01,33.2,19.9,26.3,63.3,0.0,22.3,1012.7,41.3,16.5,2019,1,1,1,1,1,dry_season,0.01428571428571124,27.12857142857143,73.3,9.000000000000007,0.0,0.0,26.9,13.300000000000004,16.55,31600.99999999998,0,0,1,0,0,0,0,0,0,1,0,0
2019-01-02,35.0,17.0,26.1,62.7,0.0,27.7,1012.1,39.2,16.9,2019,1,2,2,1,2,dry_season,0.01428571428571124,27.014285714285712,71.45714285714286,7.800000000000007,0.0,0.0,26.3,18.0,16.0,31616.99999999998,0,0,1,0,0,0,0,0,0,1,0,0
2019-01-03,35.0,19.4,26.3,58.5,0.0,14.8,1011.3,31.8,15.0,2019,1,3,3,1,3,dry_season,0.0,26.871428571428574,68.91428571428573,7.800000000000007,0.0,0.1,26.1,15.600000000000001,17.2,31634.199999999983,0,0,1,0,0,0,0,0,0,1,0,0
2019-01-04,34.3,18.0,26.0,66.5,0.0,16.6,1011.2,28.0,17.7,2019,1,4,4,1,4,dry_season,0.0,26.58571428571429,67.71428571428571,7.800000000000007,0.0,0.0,26.3,16.299999999999997,16.15,31650.349999999984,0,0,1,0,0,0,0,0,0,1,0,0
2019-01-05,36.2,23.0,28.5,68.6,0.0,11.5,1011.4,19.0,20.3,2019,1,5,5,1,5,dry_season,0.0,26.657142857142862,66.84285714285714,7.800000000000007,0.0,0.0,26.0,13.200000000000003,19.6,31669.949999999983,0,0,1,0,0,0,0,0,0,0,0,1
2019-01-06,34.8,20.0,26.0,68.0,0.0,22.3,1011.3,35.8,17.7,2019,1,6,6,1,6,dry_season,0.0,26.58571428571429,65.0,7.800000000000007,0.0,0.0,28.5,14.799999999999997,17.4,31687.349999999984,0,0,1,0,0,0,0,0,0,1,0,0
2019-01-07,32.4,19.0,25.6,68.3,0.3,18.4,1011.1,44.9,18.0,2019,1,7,7,2,0,dry_season,0.04285714285713981,26.400000000000002,65.12857142857142,7.500000000000007,0.0,0.0,26.0,13.399999999999999,15.7,31703.049999999985,0,0,0,0,0,0,0,0,1,1,0,0
2019-01-08,34.0,18.3,25.4,62.2,0.0,22.3,1010.7,48.8,15.6,2019,1,8,8,2,1,dry_season,0.04285714285713981,26.271428571428572,64.97142857142856,3.5000000000000075,0.3,0.0,25.6,15.7,16.15,31719.199999999986,0,0,1,0,0,0,0,0,0,1,0,0
2019-01-09,35.1,18.1,25.8,58.4,0.0,22.3,1010.0,23.9,15.3,2019,1,9,9,2,2,dry_season,0.04285714285713981,26.228571428571428,64.35714285714286,3.5000000000000075,0.0,0.0,25.4,17.0,16.6,31735.799999999985,0,0,1,0,0,0,0,0,0,1,0,0
2019-01-10,34.0,20.0,26.6,68.8,0.0,18.4,1010.1,29.7,19.6,2019,1,10,10,2,3,dry_season,0.04285714285713981,26.271428571428572,65.82857142857142,2.300000000000008,0.0,0.0,25.8,14.0,17.0,31752.799999999985,0,0,1,0,0,0,0,0,0,1,0,0
2019-01-11,34.7,21.6,27.7,75.2,0.3,11.2,1009.9,50.1,22.3,2019,1,11,11,2,4,dry_season,0.08571428571428266,26.514285714285712,67.07142857142857,2.0000000000000075,0.0,0.0,26.6,13.100000000000001,18.150000000000002,31770.949999999986,0,0,1,1,0,0,0,0,1,1,0,0
2019-01-12,35.2,22.4,28.4,75.9,0.0,16.6,1009.4,47.2,22.9,2019,1,12,12,2,5,dry_season,0.08571428571428266,26.5,68.11428571428571,1.1000000000000076,0.3,0.0,27.7,12.800000000000004,18.8,31789.749999999985,0,0,1,1,0,0,0,0,0,1,0,0
2019-01-13,35.0,23.0,28.6,78.7,0.0,22.3,1010.6,60.2,23.9,2019,1,13,13,2,6,dry_season,0.08571428571428266,26.87142857142857,69.64285714285714,1.1000000000000076,0.0,0.0,28.4,12.0,19.0,31808.749999999985,0,0,1,1,0,0,0,0,0,1,0,0
2019-01-14,34.2,23.2,28.7,79.5,0.0,14.8,1011.7,57.7,24.4,2019,1,14,14,3,0,dry_season,0.04285714285713981,27.314285714285713,71.24285714285715,1.0000000000000075,0.0,0.3,28.6,11.000000000000004,18.700000000000003,31827.449999999986,0,0,1,1,0,0,0,0,0,1,0,0
2019-01-15,33.0,23.9,28.0,82.2,0.0,22.3,1011.3,64.0,24.5,2019,1,15,15,3,1,dry_season,0.04285714285713981,27.685714285714283,74.1,0.7000000000000075,0.0,0.0,28.7,9.100000000000001,18.45,31845.899999999987,0,0,0,1,0,0,0,0,0,1,0,0
2019-01-16,35.0,24.8,29.0,77.9,0.0,16.6,1010.5,53.4,24.2,2019,1,16,16,3,2,dry_season,0.04285714285713981,28.142857142857142,76.88571428571429,0.7000000000000075,0.0,0.0,28.0,10.2,19.9,31865.79999999999,0,0,1,1,0,0,0,0,0,1,0,0
2019-01-17,34.0,23.6,28.3,81.6,14.0,11.2,1010.5,63.7,24.5,2019,1,17,17,3,3,dry_season,2.04285714285714,28.385714285714283,78.71428571428571,14.700000000000008,0.0,0.0,29.0,10.399999999999999,18.8,31884.599999999988,1,1,1,1,0,0,0,0,1,1,0,0
2019-01-18,34.9,24.1,28.5,77.6,0.0,24.1,1011.0,67.3,23.2,2019,1,18,18,3,4,dry_season,1.999999999999997,28.5,79.05714285714285,14.700000000000008,14.0,0.3,28.3,10.799999999999997,19.5,31904.099999999988,0,0,1,1,0,0,0,0,0,1,0,0
