datetime,tempmax,tempmin,temp_avg,humidity,rainfall,wind_speed,pressure,cloudcover,dew,conditions
2020-06-07,31.2,23.0,26.2,88.1,2.0,11.2,1013.0,85.0,23.9,"Rain, Partially cloudy"
2020-06-08,29.0,22.0,25.1,89.3,0.0,18.4,1012.3,78.1,23.1,Partially cloudy
2020-06-09,31.0,21.8,26.4,84.1,0.0,13.0,1012.3,81.8,23.3,Partially cloudy
2020-06-10,32.0,23.0,26.9,85.4,1.0,13.0,1012.8,66.6,24.0,"Rain, Partially cloudy"
2020-06-11,27.0,23.0,25.0,92.0,12.0,11.2,1013.2,90.1,23.6,"Rain, Overcast"
2020-06-12,30.0,23.0,26.0,89.4,2.0,13.0,1012.6,89.1,24.0,"Rain, Partially cloudy"
2020-06-13,29.0,23.0,25.6,93.1,19.3,11.2,1012.3,82.0,24.3,"Rain, Partially cloudy"
2020-06-14,29.0,24.3,25.8,93.5,14.0,7.2,1013.2,82.4,24.6,"Rain, Partially cloudy"
2020-06-15,32.0,23.0,27.2,86.8,9.0,11.2,1013.1,74.4,24.6,"Rain, Partially cloudy"
2020-06-16,30.1,22.0,25.8,87.4,2.0,11.2,1012.4,74.8,23.5,"Rain, Partially cloudy"
2020-06-17,28.0,21.7,25.2,90.1,27.0,11.5,1012.5,92.6,23.4,"Rain, Overcast"
2020-06-18,30.0,23.9,26.0,88.2,0.7,18.4,1013.4,90.3,23.8,"Rain, Overcast"
2020-06-19,32.7,22.9,27.1,83.8,0.0,18.4,1013.9,72.4,23.8,Partially cloudy
2020-06-20,30.0,23.0,26.3,88.7,15.0,20.5,1014.2,89.7,24.2,"Rain, Partially cloudy"
2020-06-21,29.8,23.0,26.0,89.7,1.7,22.3,1013.5,89.8,24.1,"Rain, Partially cloudy"
2020-06-22,28.0,22.9,24.8,94.1,17.0,11.2,1012.3,94.5,23.7,"Rain, Overcast"
2020-06-23,31.2,22.7,25.9,88.1,2.9,8.6,1011.6,85.7,23.6,"Rain, Partially cloudy"
2020-06-24,28.7,22.2,25.0,93.1,27.0,7.2,1012.3,91.3,23.8,"Rain, Overcast"
2020-06-25,31.4,21.9,25.7,90.4,8.3,11.2,1011.9,89.7,23.7,"Rain, Partially cloudy"
2020-06-26,30.0,23.8,26.5,88.5,8.4,18.4,1011.4,86.6,24.4,"Rain, Partially cloudy"
2020-06-27,28.0,22.9,25.3,90.6,2.1,16.6,1010.8,88.7,23.6,"Rain, Partially cloudy"
2020-06-28,29.4,23.0,25.7,87.8,3.0,16.6,1011.3,77.0,23.4,"Rain, Partially cloudy"
2020-06-29,30.4,22.0,26.0,84.3,2.2,13.0,1012.2,89.6,23.0,"Rain, Partially cloudy"
2020-06-30,31.1,22.0,26.3,82.3,0.0,14.8,1012.4,88.4,22.8,Partially cloudy
2020-07-01,30.4,23.4,26.2,87.2,0.9,11.2,1012.0,83.2,23.8,"Rain, Partially cloudy"
2020-07-02,30.6,23.6,26.8,85.7,1.6,18.4,1011.6,85.8,24.1,"Rain, Partially cloudy"
2020-07-03,28.1,24.0,25.4,92.9,8.0,13.0,1011.3,88.7,24.2,"Rain, Partially cloudy"
2020-07-04,27.0,22.8,24.2,93.7,50.0,14.8,1012.7,86.2,23.0,"Rain, Partially cloudy"
2020-07-05,31.0,22.0,25.4,88.6,0.4,18.4,1012.3,77.3,23.2,"Rain, Partially cloudy"
2020-07-06,31.3,23.0,25.4,91.7,65.0,17.6,1011.8,88.6,23.7,"Rain, Partially cloudy"
2020-07-07,29.0,23.0,24.6,94.2,38.0,14.8,1011.6,93.5,23.6,"Rain, Overcast"
2020-07-08,31.0,22.4,25.4,91.0,1.0,11.2,1011.4,90.6,23.7,"Rain, Overcast"
2020-07-09,29.8,23.1,25.9,88.1,1.0,11.2,1011.9,85.4,23.7,"Rain, Partially cloudy"
2020-07-10,29.0,23.0,24.8,93.1,12.0,14.8,1012.5,82.8,23.6,"Rain, Partially cloudy"
2020-07-11,28.1,23.0,24.9,91.9,0.4,13.0,1013.0,90.0,23.4,"Rain, Partially cloudy"
2020-07-12,29.0,21.9,24.5,92.6,14.0,22.3,1013.5,81.1,23.2,"Rain, Partially cloudy"
2020-07-13,30.2,22.0,25.5,89.7,7.7,14.2,1012.7,82.5,23.6,"Rain, Partially cloudy"
2020-07-14,28.6,23.0,24.7,93.6,30.0,111.2,1012.3,88.0,23.5,"Rain, Partially cloudy"
2020-07-15,27.0,22.1,24.3,95.1,9.0,5.8,1013.5,99.2,23.5,"Rain, Overcast"
2020-07-16,25.0,22.7,23.7,96.5,3.0,13.0,1014.1,93.5,23.1,"Rain, Overcast"
2020-07-17,30.8,21.9,24.8,90.7,34.0,13.0,1013.7,90.2,23.0,"Rain, Overcast"
2020-07-18,30.0,23.3,25.3,90.3,0.3,9.4,1013.2,84.6,23.6,"Rain, Partially cloudy"
2020-07-19,28.0,22.6,24.5,93.3,4.8,11.2,1012.5,72.5,23.4,"Rain, Partially cloudy"
2020-07-20,27.3,22.0,24.3,94.7,28.0,42.0,1012.3,89.2,23.4,"Rain, Partially cloudy"
2020-07-21,29.0,22.9,25.1,90.4,2.8,18.4,1012.1,88.9,23.3,"Rain, Partially cloudy"
2020-07-22,31.0,22.7,25.2,90.5,36.0,14.8,1012.5,86.3,23.3,"Rain, Partially cloudy"
2020-07-23,29.0,23.0,24.9,93.0,16.0,28.7,1012.0,88.4,23.6,"Rain, Partially cloudy"
2020-07-24,31.0,23.3,25.6,88.9,2.0,11.2,1011.8,86.3,23.5,"Rain, Partially cloudy"
2020-07-25,29.1,22.9,25.1,91.5,3.0,11.7,1012.4,86.7,23.5,"Rain, Partially cloudy"
2020-07-26,29.1,23.0,25.2,91.3,31.0,18.4,1012.5,89.0,23.6,"Rain, Partially cloudy"
2020-07-27,28.9,23.0,24.5,93.4,23.0,9.4,1012.9,92.4,23.2,"Rain, Overcast"
2020-07-28,27.8,22.1,24.5,94.5,10.0,9.0,1013.2,91.9,23.5,"Rain, Overcast"
2020-07-29,31.0,23.7,26.0,86.9,5.0,21.6,1013.0,94.6,23.6,"Rain, Overcast"
2020-07-30,28.0,22.6,24.5,91.6,23.0,21.6,1013.4,88.7,23.0,"Rain, Partially cloudy"
2020-07-31,27.4,22.4,24.4,90.8,0.9,21.2,1013.8,92.8,22.7,"Rain, Overcast"
2020-08-01,30.7,22.9,26.7,78.8,2.0,11.2,1014.1,71.8,22.4,"Rain, Partially cloudy"
2020-08-02,28.7,23.8,25.5,86.3,0.8,11.2,1014.6,87.2,23.0,"Rain, Partially cloudy"
2020-08-03,30.0,23.0,25.9,87.3,13.0,13.0,1015.2,89.1,23.5,"Rain, Partially cloudy"
2020-08-04,31.8,23.1,26.7,80.4,0.0,14.8,1015.6,79.5,22.8,Partially cloudy
2020-08-05,31.0,20.8,25.8,80.8,0.0,18.4,1014.7,64.2,21.9,Partially cloudy
2020-08-06,29.0,21.1,25.2,83.2,0.2,18.4,1014.8,84.0,21.9,"Rain, Partially cloudy"
2020-08-07,29.0,22.0,25.4,82.7,0.0,14.8,1015.4,81.2,22.1,Partially cloudy
2020-08-08,31.8,21.7,25.9,81.6,0.0,18.4,1016.0,79.3,22.2,Partially cloudy
2020-08-09,31.0,22.8,26.5,79.6,0.0,64.0,1014.4,66.1,22.4,Partially cloudy
2020-08-10,31.0,21.0,26.0,79.5,0.0,16.6,1013.2,80.6,21.9,Partially cloudy
2020-08-11,32.0,20.2,26.1,78.3,0.1,14.8,1013.4,64.0,21.7,"Rain, Partially cloudy"
2020-08-12,32.0,22.0,26.6,81.4,0.0,13.0,1013.3,65.2,22.9,Partially cloudy
2020-08-13,31.0,22.0,26.3,81.5,0.0,14.8,1012.8,79.7,22.7,Partially cloudy
2020-08-14,31.0,23.1,26.6,79.8,0.3,14.8,1011.2,91.8,22.7,"Rain, Overcast"
2020-08-15,29.0,23.0,25.0,91.3,30.0,11.2,1011.5,81.1,23.5,"Rain, Partially cloudy"
2020-08-16,30.1,23.8,26.5,82.9,0.0,28.8,1010.9,75.3,23.1,Partially cloudy
2020-08-17,29.0,23.0,26.0,85.2,0.0,9.4,1010.6,72.3,23.2,Partially cloudy
2020-08-18,30.7,23.8,26.2,86.1,0.7,14.8,1010.5,72.7,23.6,"Rain, Partially cloudy"
2020-08-19,30.2,23.9,26.3,85.7,3.7,14.8,1009.7,76.0,23.6,"Rain, Partially cloudy"
2020-08-20,29.0,24.0,26.2,85.1,0.0,18.4,1009.3,88.2,23.4,Partially cloudy
2020-08-21,28.1,23.0,24.8,91.4,5.0,16.6,1010.8,90.6,23.3,"Rain, Overcast"
2020-08-22,30.0,23.0,25.8,87.1,0.0,16.6,1012.2,89.8,23.3,Partially cloudy
2020-08-23,29.9,23.7,26.0,86.0,1.1,13.0,1012.8,94.1,23.3,"Rain, Overcast"
2020-08-24,30.0,19.0,25.9,82.1,5.0,22.3,1012.1,86.5,22.5,"Rain, Partially cloudy"
2020-08-25,31.3,20.2,26.4,78.4,0.1,13.0,1012.0,67.8,22.0,"Rain, Partially cloudy"
2020-08-26,32.2,20.9,26.8,80.0,0.2,31.3,1012.8,65.3,22.7,"Rain, Partially cloudy"
2020-08-27,32.0,23.0,27.0,81.6,0.0,13.0,1013.0,73.5,23.3,Partially cloudy
2020-08-28,28.0,23.2,25.3,89.6,7.0,16.6,1012.7,79.5,23.4,"Rain, Partially cloudy"
2020-08-29,30.1,23.0,25.7,87.6,0.3,16.6,1011.9,89.7,23.3,"Rain, Partially cloudy"
2020-08-30,32.2,24.1,26.6,84.6,1.3,11.2,1012.1,90.6,23.7,"Rain, Overcast"
2020-08-31,29.2,22.1,24.8,90.8,0.5,22.3,1012.8,92.8,23.2,"Rain, Overcast"
2020-09-01,29.0,22.7,24.6,90.5,75.0,16.6,1012.1,87.6,22.8,"Rain, Partially cloudy"
2020-09-02,29.1,22.9,25.2,90.6,3.4,8.3,1011.1,87.0,23.4,"Rain, Partially cloudy"
2020-09-03,29.8,22.7,25.8,87.3,1.5,8.6,1012.5,87.9,23.4,"Rain, Partially cloudy"
2020-09-04,28.8,22.6,25.1,89.3,13.0,14.8,1014.4,95.4,23.1,"Rain, Overcast"
2020-09-05,26.4,22.8,24.1,95.4,15.0,11.2,1013.3,97.7,23.3,"Rain, Overcast"
2020-09-06,31.7,22.7,25.7,87.9,1.0,9.4,1011.3,92.1,23.3,"Rain, Overcast"
2020-09-07,33.0,22.7,27.3,82.2,0.1,14.8,1010.3,86.2,23.7,"Rain, Partially cloudy"
2020-09-08,28.0,23.4,25.3,91.7,216.0,16.6,1010.6,90.0,23.8,"Rain, Partially cloudy"
2020-09-09,27.3,23.1,24.7,95.1,2.2,13.0,1012.4,93.0,23.8,"Rain, Overcast"
2020-09-10,30.0,23.2,26.1,88.1,4.0,14.8,1012.3,89.1,23.8,"Rain, Partially cloudy"
2020-09-11,30.2,23.6,26.3,86.8,1.0,111.2,1011.0,81.3,23.8,"Rain, Partially cloudy"
2020-09-12,29.0,23.3,24.9,92.5,6.0,16.6,1012.2,88.3,23.6,"Rain, Partially cloudy"
2020-09-13,28.0,22.7,24.8,93.3,7.0,14.8,1013.0,86.4,23.6,"Rain, Partially cloudy"
2020-09-14,28.0,23.2,25.7,90.0,0.1,13.0,1013.4,83.0,23.9,"Rain, Partially cloudy"
2020-09-15,28.0,22.9,24.6,94.7,16.0,13.0,1011.6,88.8,23.6,"Rain, Partially cloudy"
2020-09-16,28.0,23.0,24.5,92.2,5.0,92.5,1011.5,83.1,23.1,"Rain, Partially cloudy"
2020-09-17,31.0,23.1,26.5,86.3,0.1,16.6,1011.9,90.1,23.8,"Rain, Overcast"
2020-09-18,29.1,24.0,26.2,90.3,2.0,9.4,1012.8,82.0,24.4,"Rain, Partially cloudy"
2020-09-19,28.2,24.0,25.6,91.4,17.0,20.5,1012.6,83.4,24.0,"Rain, Partially cloudy"
2020-09-20,28.0,23.0,25.2,90.4,0.2,16.6,1013.1,85.5,23.4,"Rain, Partially cloudy"
2020-09-21,27.0,23.4,24.6,95.4,10.0,13.0,1012.8,91.4,23.8,"Rain, Overcast"
2020-09-22,32.0,23.0,25.8,88.2,27.0,13.0,1013.0,79.9,23.5,"Rain, Partially cloudy"
2020-09-23,30.0,22.0,24.9,92.1,6.0,27.7,1013.6,86.9,23.4,"Rain, Partially cloudy"
2020-09-24,29.0,21.0,24.5,91.0,49.0,11.2,1013.3,87.9,22.8,"Rain, Partially cloudy"
2020-09-25,31.0,23.1,25.8,89.4,0.0,14.8,1013.4,83.0,23.8,Partially cloudy
2020-09-26,29.0,22.7,24.6,93.2,0.5,18.4,1011.8,87.8,23.4,"Rain, Partially cloudy"
2020-09-27,28.0,22.7,25.1,91.0,10.0,74.2,1011.2,84.3,23.5,"Rain, Partially cloudy"
2020-09-28,32.0,22.7,25.7,87.9,2.6,16.6,1011.5,84.6,23.4,"Rain, Partially cloudy"
2020-09-29,28.0,23.1,25.0,91.5,2.0,13.0,1012.7,91.8,23.5,"Rain, Overcast"
2020-09-30,30.7,23.0,25.8,88.8,12.0,14.8,1012.1,89.4,23.7,"Rain, Partially cloudy"
2020-10-01,29.2,22.8,25.8,87.8,0.4,16.6,1011.0,78.0,23.5,"Rain, Partially cloudy"
2020-10-02,33.0,22.9,26.4,86.7,13.0,18.4,1010.4,90.4,23.8,"Rain, Overcast"
2020-10-03,31.1,23.9,26.7,86.3,0.6,9.4,1011.0,91.8,24.0,"Rain, Overcast"
2020-10-04,32.1,22.7,25.1,91.1,0.3,74.2,1012.1,88.6,23.5,"Rain, Partially cloudy"
2020-10-05,32.1,23.0,26.6,87.4,5.5,9.4,1012.0,88.4,24.1,"Rain, Partially cloudy"
2020-10-06,26.0,23.0,24.3,95.1,16.0,6.8,1012.8,89.6,23.5,"Rain, Partially cloudy"
2020-10-07,28.9,22.0,25.1,88.5,2.3,9.4,1012.5,75.3,23.0,"Rain, Partially cloudy"
2020-10-08,28.7,23.1,25.2,94.0,12.2,9.4,1012.9,90.0,24.1,"Rain, Partially cloudy"
2020-10-09,32.0,22.4,25.6,90.2,7.0,9.4,1012.8,92.7,23.7,"Rain, Overcast"
2020-10-10,32.0,23.0,26.2,87.6,3.8,8.6,1013.2,96.3,23.9,"Rain, Overcast"
2020-10-11,31.0,22.6,25.7,88.5,6.0,25.9,1012.4,89.4,23.5,"Rain, Partially cloudy"
2020-10-12,31.2,22.6,26.1,86.2,0.6,10.1,1011.7,71.5,23.4,"Rain, Partially cloudy"
2020-10-13,30.8,21.0,25.6,87.0,0.4,14.8,1012.1,85.7,23.1,"Rain, Partially cloudy"
2020-10-14,32.0,23.8,26.5,86.7,3.0,11.2,1012.3,78.3,23.9,"Rain, Partially cloudy"
2020-10-15,31.7,23.5,25.6,91.5,80.0,16.6,1012.5,85.8,24.0,"Rain, Partially cloudy"
2020-10-16,31.0,22.8,25.4,91.6,8.0,16.6,1011.9,88.6,23.8,"Rain, Partially cloudy"
2020-10-17,29.9,23.0,25.7,90.2,2.3,11.2,1011.4,71.3,23.9,"Rain, Partially cloudy"
2020-10-18,33.0,23.0,27.3,83.3,0.0,9.4,1010.5,76.7,24.0,Partially cloudy
2020-10-19,33.0,23.0,25.7,91.1,0.4,11.2,1011.1,88.3,24.0,"Rain, Partially cloudy"
2020-10-20,32.0,23.0,26.0,88.9,8.0,16.6,1011.1,77.2,23.8,"Rain, Partially cloudy"
2020-10-21,32.0,23.4,27.0,85.4,1.0,9.4,1011.6,68.0,24.2,"Rain, Partially cloudy"
2020-10-22,33.0,24.0,28.0,83.2,0.0,18.4,1011.4,65.0,24.6,Partially cloudy
2020-10-23,32.0,24.7,27.3,86.5,0.2,18.4,1011.7,73.7,24.6,"Rain, Partially cloudy"
2020-10-24,31.0,23.0,25.8,90.7,47.0,148.3,1011.2,81.9,24.0,"Rain, Partially cloudy"
2020-10-25,32.0,23.0,26.3,89.4,2.0,13.0,1010.3,88.1,24.2,"Rain, Partially cloudy"
2020-10-26,31.0,23.5,26.1,90.2,3.0,18.4,1009.9,91.7,24.2,"Rain, Overcast"
2020-10-27,33.0,23.0,26.0,90.1,3.0,13.0,1009.8,83.6,24.1,"Rain, Partially cloudy"
2020-10-28,31.9,23.7,27.1,86.5,0.2,20.5,1010.0,76.3,24.5,"Rain, Partially cloudy"
2020-10-29,29.5,23.8,26.1,88.9,0.3,14.8,1011.1,68.2,24.1,"Rain, Partially cloudy"
2020-10-30,32.0,21.3,26.4,85.1,0.0,16.6,1010.7,65.3,23.5,Partially cloudy
2020-10-31,30.0,23.0,25.8,88.3,0.0,13.0,1010.7,64.4,23.6,Partially cloudy
2020-11-01,31.0,22.0,25.9,88.3,99.0,13.0,1010.0,77.9,23.7,"Rain, Partially cloudy"
2020-11-02,32.0,22.9,27.0,82.3,0.3,13.0,1010.4,79.7,23.3,"Rain, Partially cloudy"
2020-11-03,31.0,23.0,26.4,89.4,7.5,14.8,1010.8,72.5,24.4,"Rain, Partially cloudy"
2020-11-04,30.0,24.0,26.1,90.4,0.0,11.2,1011.1,69.4,24.4,Partially cloudy
2020-11-05,32.1,24.0,27.7,84.2,0.0,10.2,1010.4,57.5,24.6,Partially cloudy
2020-11-06,31.1,24.5,26.3,91.7,3.0,7.6,1011.4,72.2,24.8,"Rain, Partially cloudy"
2020-11-07,31.0,22.7,26.0,88.1,5.0,16.6,1012.1,74.7,23.7,"Rain, Partially cloudy"
2020-11-08,32.0,22.0,24.8,92.3,13.0,28.8,1013.0,85.7,23.3,"Rain, Partially cloudy"
2020-11-09,32.0,22.8,26.1,88.0,0.9,11.2,1012.7,81.6,23.8,"Rain, Partially cloudy"
2020-11-10,29.4,23.0,25.2,92.5,4.0,38.9,1011.8,72.8,23.8,"Rain, Partially cloudy"
2020-11-11,30.0,22.7,25.2,91.9,10.0,14.8,1010.9,69.8,23.7,"Rain, Partially cloudy"
2020-11-12,33.0,21.0,26.9,83.5,0.0,11.2,1010.4,72.7,23.5,Partially cloudy
2020-11-13,32.2,23.6,27.4,86.4,0.2,111.2,1011.2,83.8,24.7,"Rain, Partially cloudy"
2020-11-14,32.7,24.0,27.6,85.3,0.0,28.7,1011.1,63.5,24.7,Partially cloudy
2020-11-15,32.0,23.0,26.6,87.7,2.0,13.0,1010.2,63.9,24.3,"Rain, Partially cloudy"
2020-11-16,33.8,22.0,27.4,82.7,3.0,13.0,1010.4,74.9,23.9,"Rain, Partially cloudy"
2020-11-17,32.1,23.5,26.0,89.4,5.0,9.4,1009.8,87.1,24.1,"Rain, Partially cloudy"
2020-11-18,33.0,22.9,26.3,88.7,0.1,14.8,1009.9,81.1,24.1,"Rain, Partially cloudy"
2020-11-19,32.0,21.7,26.9,83.8,0.0,11.2,1009.5,63.6,23.6,Partially cloudy
2020-11-20,33.0,23.0,27.2,83.9,0.0,9.4,1009.4,64.3,24.0,Partially cloudy
2020-11-21,32.4,23.2,27.4,83.0,3.2,11.2,1009.5,65.4,24.1,"Rain, Partially cloudy"
2020-11-22,33.3,22.2,27.7,81.1,0.0,111.2,1010.1,68.9,23.8,Partially cloudy
2020-11-23,33.1,23.9,27.6,85.9,0.2,20.5,1011.3,77.6,24.8,"Rain, Partially cloudy"
2020-11-24,33.0,23.3,26.7,88.4,28.0,14.8,1011.4,88.9,24.4,"Rain, Partially cloudy"
2020-11-25,31.0,22.0,26.3,88.1,0.0,14.8,1010.0,68.5,24.1,Partially cloudy
2020-11-26,32.0,24.0,26.9,87.2,0.1,11.2,1009.7,70.9,24.5,"Rain, Partially cloudy"
2020-11-27,32.0,23.0,26.8,88.3,3.1,14.8,1010.5,80.3,24.5,"Rain, Partially cloudy"
2020-11-28,31.0,21.9,25.2,91.6,6.0,20.5,1011.1,74.0,23.6,"Rain, Partially cloudy"
2020-11-29,34.0,21.9,27.3,84.2,0.0,9.4,1010.6,71.5,24.1,Partially cloudy
2020-11-30,33.0,23.0,27.4,84.6,0.1,13.0,1010.9,77.4,24.3,"Rain, Partially cloudy"
2020-12-01,34.2,23.1,28.6,78.9,0.1,107.6,1010.6,70.6,24.2,"Rain, Partially cloudy"
2020-12-02,34.0,23.2,28.5,79.4,0.0,53.2,1010.7,56.1,24.2,Partially cloudy
2020-12-03,34.6,23.3,28.5,81.1,0.4,13.0,1010.7,56.2,24.6,"Rain, Partially cloudy"
2020-12-04,34.0,22.9,28.0,82.6,0.0,11.2,1011.6,57.3,24.5,Partially cloudy
2020-12-05,34.0,23.0,27.9,81.7,0.0,11.2,1011.2,61.0,24.1,Partially cloudy
2020-12-06,31.0,23.8,27.0,87.2,0.0,11.2,1010.9,56.9,24.5,Partially cloudy
2020-12-07,32.8,23.0,27.0,85.1,0.0,14.8,1012.1,68.1,24.1,Partially cloudy
2020-12-08,32.2,21.0,26.2,85.6,3.1,16.6,1012.0,67.9,23.5,"Rain, Partially cloudy"
2020-12-09,33.0,22.9,26.5,87.3,4.0,13.0,1011.3,88.0,24.0,"Rain, Partially cloudy"
2020-12-10,28.0,24.1,26.0,91.6,0.3,9.4,1011.6,85.2,24.4,"Rain, Partially cloudy"
2020-12-11,32.0,22.0,27.0,85.3,0.0,11.2,1011.6,57.4,24.1,Partially cloudy
2020-12-12,31.1,23.3,25.6,89.1,0.2,9.4,1011.1,78.5,23.6,"Rain, Partially cloudy"
2020-12-13,33.0,21.3,25.6,88.8,23.0,33.5,1010.1,75.5,23.3,"Rain, Partially cloudy"
2020-12-14,33.0,21.8,26.0,87.4,4.0,20.5,1009.8,83.5,23.6,"Rain, Partially cloudy"
2020-12-15,33.2,21.9,26.5,84.3,4.0,20.5,1009.6,89.2,23.4,"Rain, Partially cloudy"
2020-12-16,33.0,21.9,26.8,84.0,0.1,14.8,1009.9,65.9,23.7,"Rain, Partially cloudy"
2020-12-17,33.4,22.9,27.7,82.5,0.1,13.0,1010.2,68.9,24.1,"Rain, Partially cloudy"
2020-12-18,33.4,23.0,27.7,82.5,0.0,11.2,1010.2,53.8,24.0,Partially cloudy
2020-12-19,33.3,23.8,27.4,85.0,0.2,16.6,1010.0,63.9,24.4,"Rain, Partially cloudy"
2020-12-20,33.0,23.0,27.9,82.5,0.7,14.8,1010.2,61.4,24.4,"Rain, Partially cloudy"
2020-12-21,33.6,22.4,27.5,82.7,0.0,11.2,1010.1,51.7,23.9,Partially cloudy
2020-12-22,34.0,22.1,27.6,82.9,0.0,14.8,1010.1,54.4,24.0,Partially cloudy
2020-12-23,33.0,22.8,27.4,84.2,0.0,14.8,1010.0,51.3,24.2,Partially cloudy
2020-12-24,33.2,22.5,27.3,82.6,0.1,11.2,1009.2,58.1,23.7,"Rain, Partially cloudy"
2020-12-25,33.1,21.0,26.8,75.5,0.0,11.2,1008.7,45.8,20.6,Partially cloudy
2020-12-26,33.2,19.0,25.7,71.5,0.0,18.4,1008.7,39.8,18.3,Partially cloudy
2020-12-27,34.1,19.0,26.1,77.7,0.0,9.4,1008.8,46.1,21.3,Partially cloudy
2020-12-28,33.3,22.0,27.5,80.5,0.0,10.8,1008.8,47.4,23.4,Partially cloudy
2020-12-29,34.0,22.7,28.0,79.4,0.0,9.4,1008.8,68.6,23.6,Partially cloudy
2020-12-30,33.0,22.8,27.6,82.4,0.0,8.2,1009.2,55.5,24.1,Partially cloudy
2020-12-31,34.0,22.1,27.9,81.5,0.0,13.0,1009.7,50.8,24.1,Partially cloudy
2021-01-01,33.1,23.0,27.8,82.1,0.2,14.8,1009.7,65.8,24.1,"Rain, Partially cloudy"
2021-01-02,33.0,24.4,28.3,81.9,0.0,14.8,1009.9,73.0,24.6,Partially cloudy
2021-01-03,34.8,23.9,28.3,81.5,0.1,13.0,1009.6,55.8,24.5,"Rain, Partially cloudy"
2021-01-04,33.4,24.0,27.5,82.1,0.4,13.0,1008.9,61.3,23.9,"Rain, Partially cloudy"
2021-01-05,34.0,22.4,26.9,84.0,0.0,11.2,1008.6,61.3,23.7,Partially cloudy
2021-01-06,33.0,23.0,27.0,84.9,0.0,14.8,1009.2,78.6,24.1,Partially cloudy
2021-01-07,33.0,23.8,27.4,82.9,1.8,14.8,1010.0,91.6,23.9,"Rain, Overcast"
2021-01-08,34.0,22.9,27.3,84.3,3.0,13.7,1010.3,80.2,24.1,"Rain, Partially cloudy"
2021-01-09,34.9,23.0,28.0,82.4,0.0,11.9,1009.5,74.2,24.3,Partially cloudy
2021-01-10,34.8,23.1,27.5,84.1,34.0,24.1,1009.0,66.2,24.1,"Rain, Partially cloudy"
2021-01-11,34.0,22.9,27.2,84.5,0.1,14.8,1008.7,68.6,24.0,"Rain, Partially cloudy"
2021-01-12,33.0,24.0,26.4,86.9,2.0,27.7,1009.8,60.9,23.9,"Rain, Partially cloudy"
2021-01-13,33.0,21.8,26.3,85.0,1.0,11.5,1011.0,51.4,23.3,"Rain, Partially cloudy"
2021-01-14,33.2,21.0,26.8,83.6,0.0,10.1,1010.7,61.6,23.5,Partially cloudy
2021-01-15,33.0,22.6,26.2,85.8,0.0,18.4,1009.4,59.0,23.4,Partially cloudy
2021-01-16,33.0,21.0,26.3,83.5,0.1,32.8,1008.6,60.6,23.0,"Rain, Partially cloudy"
2021-01-17,33.0,20.8,26.8,82.6,0.0,11.9,1009.0,50.1,23.2,Partially cloudy
2021-01-18,33.1,22.2,27.8,80.1,0.1,11.2,1009.4,54.3,23.7,"Rain, Partially cloudy"
2021-01-19,33.6,23.2,27.5,83.3,0.0,16.6,1010.3,51.9,24.2,Partially cloudy
2021-01-20,34.2,22.0,27.0,72.3,0.0,20.1,1010.1,55.0,19.7,Partially cloudy
2021-01-21,33.3,19.2,25.5,70.2,0.0,13.0,1010.5,66.3,18.5,Partially cloudy
2021-01-22,33.5,20.7,26.2,74.1,0.0,11.2,1010.3,50.1,20.6,Partially cloudy
2021-01-23,33.0,20.8,25.8,68.9,33.5,13.0,1010.1,42.4,18.4,"Rain, Partially cloudy"
2021-01-24,33.2,19.7,26.0,79.9,0.0,11.2,1009.6,70.6,21.6,Partially cloudy
2021-01-25,33.5,22.5,27.4,80.8,0.0,9.7,1009.8,71.8,23.3,Partially cloudy
2021-01-26,34.9,23.2,28.7,76.2,0.0,13.0,1010.0,71.2,23.5,Partially cloudy
2021-01-27,35.2,23.0,28.6,78.3,0.0,27.0,1009.2,54.7,23.8,Partially cloudy
2021-01-28,33.1,22.2,27.4,85.2,0.0,11.2,1009.6,67.8,24.5,Partially cloudy
2021-01-29,34.8,23.0,28.1,79.2,9.0,14.8,1010.0,53.5,23.4,"Rain, Partially cloudy"
2021-01-30,34.1,23.0,28.3,77.2,0.0,11.5,1010.0,56.6,23.2,Partially cloudy
2021-01-31,35.0,23.0,28.3,76.4,0.0,11.2,1009.2,45.1,23.1,Partially cloudy
2021-02-01,35.0,24.0,28.9,77.9,0.0,14.8,1010.2,46.8,24.1,Partially cloudy
2021-02-02,34.0,24.1,28.9,78.9,0.1,14.8,1010.4,57.9,24.5,"Rain, Partially cloudy"
2021-02-03,34.0,24.8,27.8,81.1,0.2,14.8,1010.5,55.7,24.1,"Rain, Partially cloudy"
2021-02-04,35.0,22.0,28.0,77.1,0.0,13.0,1010.0,55.7,22.9,Partially cloudy
2021-02-05,35.9,23.0,29.1,77.0,0.0,14.8,1010.2,51.9,24.0,Partially cloudy
2021-02-06,35.2,24.2,29.4,74.0,0.0,11.2,1009.9,64.9,23.4,Partially cloudy
2021-02-07,35.9,24.0,29.3,76.9,0.0,14.8,1009.0,52.2,24.3,Partially cloudy
2021-02-08,35.0,24.0,28.8,78.5,0.0,11.9,1008.4,53.5,24.3,Partially cloudy
2021-02-09,35.0,23.8,28.5,76.7,0.1,16.6,1009.0,65.7,23.6,"Rain, Partially cloudy"
2021-02-10,35.2,23.0,28.7,76.4,0.1,18.4,1009.1,64.8,23.6,"Rain, Partially cloudy"
